gene	SPE_score	SEL_score	cluster
STK11IP	0.952941176470588	0.507718207057594	1
STK16	0.89	0.27030772009407	3
STK17A	0.818181818181818	0.355001591811165	3
STK17B	0.876190476190476	0.618690169859983	3
STK24	0.859259259259259	0.208308677041948	3
STK25	0.95625	0.870772109321728	1
STK26	0.926315789473684	0.958798179804791	1
STK3	1	1.14867072934085	1
STK31	1	2.16024689946929	2
STK32A	0.985714285714286	1.53659074288215	1
STK32B	0.969230769230769	1.03940064946655	1
STK32C	0.906666666666667	0.361658223506949	1
STK33	0.925	0.882345530773797	1
STK35	0.988888888888889	0.666666666666667	1
STK36	0.916666666666667	0.558760270138963	1
STK38	0.961538461538461	0.731422876227093	1
STK38L	0.90952380952381	0.456435464587638	1
STK39	0.941666666666667	0.665742665298606	1
STK4-AS1	0.893333333333333	0.386199677334795	3
STK4	0.893333333333333	0.386199677334795	3
STK40	0.841666666666667	0.514558542537867	3
STKLD1	0.945454545454546	0.786760888146623	1
STMN1	0.891666666666667	0.507718207057594	3
STMN2	0.972727272727273	2.21313334068995	2
STMN3	0.91304347826087	0.580619637552682	1
STMN4	0.98	2.10818510677892	2
STMND1	1	1.41911553049387	1
STN1	0.866666666666667	0.729986176988376	3
STOM	0.885185185185185	0.479463301485384	3
STOML1	0.853846153846154	0.621518078757346	3
STOML2	0.85	1.24721912892465	3
STON1-GTF2A1L	1	3.16227766016838	2
STON1	0.935	0.495876271055902	1
STON2	0.884615384615385	1.26884881852136	1
STOX1	0.941666666666667	0.943135442506359	1
STOX2	0.892857142857143	0.770200715758665	1
STPG1	0.9625	0.670786170338747	1
STPG2	0.988888888888889	1.10554159678513	1
STRA6	0.9875	1.69320436306111	2
STRADA	0.96	1.35526185435788	1
STRADB	0.985714285714286	0.843685697138191	1
STRAP	0.985714285714286	1.93649167310371	2
STRBP	0.975	0.74535599249993	1
STRIP1	0.95	0.416950017033768	1
STRIP2	0.96	0.663256584627815	1
STRN	1	1.42964881967547	1
STRN3	0.925	0.602338601936834	1
STRN4	0.946153846153846	0.577350269189626	1
STS	0.907692307692308	0.686375342732467	1
STT3A-AS1	0.9875	0.819849763747358	1
STT3A	0.9875	0.819849763747358	1
STT3B	1	1.69320436306111	2
STUB1	0.84	0.72975638311578	3
STUM	0.957894736842105	0.972883373078792	1
STX10	0.74	0.234242789642102	3
STX11	0.885714285714286	0.702728368926307	3
STX12	0.91	0.388349888090854	1
STX16-NPEPL1	0.995238095238095	1.02314806158389	1
STX16	0.995238095238095	1.02314806158389	1
STX17-AS1	1	1.1653431646335	1
STX17	1	1.1653431646335	1
STX18-AS1	0.955555555555555	0.72975638311578	1
STX18-IT1	0.990909090909091	1.40545673785261	1
STX18	0.955555555555555	0.72975638311578	1
STX19	1	2.10818510677892	2
STX1A	0.951851851851852	0.889756521002609	1
STX1B	1	2.10818510677892	2
STX2	0.94	0.311804782231162	1
STX3	0.85	0.587944735792131	3
STX4	0.8625	0.677202072477852	3
STX6	0.908695652173913	0.287479787288034	1
STX7	0.957142857142857	1.02740233382816	1
STX8	0.866666666666667	0.690065559342354	3
STXBP1	0.915384615384615	0.627310543924234	1
STXBP2	0.9	1.07043604822209	1
STXBP3	0.936363636363636	0.86066296582387	1
STXBP4	0.9	0.358550289884825	1
STXBP5-AS1	0.890909090909091	0.357944609716767	3
STXBP5	0.890909090909091	0.357944609716767	3
STXBP5L	0.866666666666667	0.823257300310472	3
STXBP6	0.966666666666667	1.29099444873581	1
STYK1	1	1.61015297179883	2
STYX	0.966666666666667	1.09713431434064	1
STYXL1	0.876	0.209604962638798	3
SUB1	0.942105263157895	0.628539361054709	1
SUCLA2	0.97	0.371573762722806	1
SUCLG1	0.938461538461538	0.486657451325584	1
SUCLG2-AS1	0.927272727272727	1.17556951352638	1
SUCLG2	0.927272727272727	1.17556951352638	1
SUCNR1	0.966666666666667	2.10818510677892	2
SUCO	0.933333333333333	1.05409255338946	1
SUDS3	0.935294117647059	0.553283335172488	1
SUFU	0.91	0.630115263019929	1
SUGCT	1	1.77236831318599	2
SUGP1	0.983333333333333	1.12687233963802	1
SUGP2	0.991666666666667	1.09087422493244	1
SUGT1	1	1.05409255338946	1
SUGT1P1	0.958333333333333	0.73627385707916	1
SUGT1P3	0.942857142857143	0.851725413488194	1
SULF1	1	1.91646536785115	2
SULF2	0.955555555555555	0.834811312620498	1
SULT1A1	0.98	0.946077020329245	1
SULT1A2	0.975	1.05409255338946	1
SULT1B1	0.941666666666667	0.975224007697354	1
SULT1C2	0.957142857142857	1.22474487139159	1
SULT1C4	1	1.51335700781626	1
SULT1E1	1	3.16227766016838	2
SULT2A1	1	3.16227766016838	2
SULT4A1	1	3.16227766016838	2
SUMF1	0.902857142857143	0.241062317871974	1
SUMF2	0.857894736842105	0.460586915422339	3
SUMO1	0.983333333333333	1.17610371764081	1
SUMO1P1	0.943478260869565	1.64700334773031	1
SUMO2	0.942857142857143	0.670786170338747	1
SUMO3	0.933333333333333	0.415739709641549	1
SUMO4	0.988888888888889	2.53859103528797	2
SUN1	0.925925925925926	0.602210772066774	1
SUN2	0.82	0.767834071266528	3
SUN3	1	3.16227766016838	2
SUN5	0.98	2.10818510677892	2
SUOX	1	1.4142135623731	1
SUPT16H	0.98	0.86066296582387	1
SUPT20H	1	1.74801474695025	2
SUPT3H	1	1.91070501407037	2
SUPT4H1	0.911764705882353	0.461165492107889	1
SUPT5H	0.811111111111111	0.451456842606641	3
SUPT6H	0.916666666666667	0.904026296374321	1
SUPT7L	0.97	0.72975638311578	1
SUPV3L1	0.921428571428571	0.471404520791032	1
SURF1	0.936363636363636	0.899626503814157	1
SURF2	0.936363636363636	0.899626503814157	1
SURF4	0.945454545454546	0.786760888146623	1
SURF6	0.915384615384615	0.402538242949707	1
SUSD1	0.942857142857143	0.953462589245592	1
SUSD2	0.853846153846154	1.0805252066575	3
SUSD3	0.952631578947368	0.871571677034435	1
SUSD4	1	2.53859103528797	2
SUSD5	1	3.16227766016838	2
SUSD6	0.844444444444444	0.471849872350716	3
SUV39H1	0.792307692307692	0.372677996249965	3
SUV39H2	0.9875	1.19440855530349	1
SUZ12	0.9	0.579055886699293	1
SUZ12P1	0.885714285714286	1.81216738114445	1
SV2A	0.933333333333333	1.00615390423749	1
SV2C	1	2.10818510677892	2
SVBP	0.914285714285714	0.519191198238887	1
SVEP1	1	1.16971267064356	1
SVIL-AS1	0.978571428571429	0.682059887487298	1
SVIL	0.90952380952381	0.456435464587638	1
SVILP1	1	3.16227766016838	2
SVIP	0.983333333333333	1.35526185435788	1
SVOP	0.9625	2.03052915972739	2
SVOPL	1	2.41522945769824	2
SWAP70	0.8625	0.460839492511007	3
SWI5	0.9875	0.972883373078792	1
SWSAP1	0.725	0.471404520791032	3
SWT1	0.971428571428571	0.972883373078792	1
SYAP1	0.985714285714286	1.29099444873581	1
SYBU	1	3.16227766016838	2
SYCE2	0.866666666666667	0.65253348543157	3
SYCE3	0.871428571428571	0.461165492107889	3
SYCP1	1	3.16227766016838	2
SYCP2	1	1.20540095113263	1
SYCP2L	1	3.16227766016838	2
SYDE1	0.9	0.942809041582063	1
SYDE2	0.970588235294118	0.904026296374321	1
SYF2	0.871428571428571	0.52704627669473	3
SYK	0.942857142857143	0.929073316167024	1
SYMPK	0.94	1.25692526074986	1
SYN1	0.883333333333333	1.54059680879998	1
SYNC	0.9	0.713624032148063	1
SYNCRIP	1	1.61015297179883	2
SYNDIG1	0.981818181818182	1.85077768539678	2
SYNE1-AS1	0.9	0.733617369235792	1
SYNE1	0.973333333333333	1.06570824901666	1
SYNE2	0.94	0.790569415042095	1
SYNE3	0.992307692307692	2.21313334068995	2
SYNE4	0.9	1.05409255338946	1
SYNGAP1	0.825	0.670786170338747	3
SYNGR1	0.96	1.35526185435788	1
SYNGR2	0.895	0.451933076737798	3
SYNGR3	1	2.41522945769824	2
SYNGR4	0.775	0.519191198238887	3
SYNJ1	0.992857142857143	0.785674201318386	1
SYNJ2-IT1	1	3.16227766016838	2
SYNJ2	0.883870967741935	0.186815754781279	3
SYNJ2BP-COX16	1	1.4142135623731	1
SYNJ2BP	1	1.4142135623731	1
SYNM	0.948571428571429	0.417659313607144	1
SYNPO	0.914285714285714	0.403388018526981	1
SYNPO2	0.941666666666667	0.677202072477852	1
SYNPO2L	1	1.61015297179883	2
SYNRG	1	1.4142135623731	1
SYP-AS1	1	3.16227766016838	2
SYP	0.75	0.409634536525839	3
SYPL1	0.842857142857143	0.573775310549247	3
SYPL2	0.975	1.09994388184574	1
SYS1-DBNDD2	0.792307692307692	0.390867979985286	3
SYS1	0.792307692307692	0.390867979985286	3
SYT1	1	2.16024689946929	2
SYT10	0.99	1.62905212796553	2
SYT11	1	1.1653431646335	1
SYT12	1	3.16227766016838	2
SYT13	0.963636363636364	1.30526001383008	1
SYT14	0.984615384615385	1.81216738114445	2
SYT15	0.911111111111111	0.900681104145557	1
SYT17	0.933333333333333	0.832993127835043	1
SYT3	0.933333333333333	1.4142135623731	1
SYT4	0.986956521739131	1.3470692858014	1
SYT5	0.85	1.49071198499986	3
SYT6	1	2.41522945769824	2
SYT7	1	1.53659074288215	1
SYT8	0.975	2.53859103528797	2
SYT9	1	1.91070501407037	2
SYTL1	0.96	0.759586419936851	1
SYTL2	0.98125	1.57797240854518	1
SYTL3	0.935	0.82123137875466	1
SYTL4	0.96	1.39646459986811	1
SYTL5	1	2.41522945769824	2
SYVN1	0.9	0.602338601936834	1
SZRD1	0.8	0.27428357858516	3
SZT2	0.938461538461538	0.570104285589459	1
T	1	3.16227766016838	2
TAB1	0.944444444444444	0.690065559342354	1
TAB2	0.955555555555555	1.41839145496814	1
TAB3	0.974285714285714	0.736058048575219	1
TAC4	0.9625	1.73813701814545	1
TACC1	0.85	0.298142396999972	3
TACC3	0.83	0.304915778647616	3
TACO1	0.95	0.63071801355283	1
TACR1	1	1.9436506316151	2
TACR2	1	3.16227766016838	2
TACR3	1	2.41522945769824	2
TACSTD2	0.877777777777778	1.08012344973464	3
TADA1	0.905882352941176	0.516042011088679	1
TADA2A	1	2.33770242069211	2
TADA2B	0.942857142857143	0.639642028241922	1
TADA3	0.88	0.287479787288034	3
TAF1	0.814285714285714	0.471404520791032	3
TAF10	0.7875	0.432049379893857	3
TAF11	0.925	1.35526185435788	1
TAF13	0.921428571428571	0.659966329107444	1
TAF15	0.77	0.405301063590684	3
TAF1A-AS1	0.944444444444444	0.821342300507635	1
TAF1A	0.944444444444444	0.821342300507635	1
TAF1B	0.936363636363636	0.588527725261878	1
TAF1C	0.964705882352941	0.616581083657468	1
TAF1D	0.958333333333333	0.73627385707916	1
TAF2	0.95625	0.82111394053422	1
TAF3	0.986666666666667	0.834197936713045	1
TAF4	0.933333333333333	0.942809041582063	1
TAF4B	0.971428571428571	0.682929219058732	1
TAF5	0.96	0.602338601936834	1
TAF5L	0.978571428571429	0.962583349696751	1
TAF6	1	2.41522945769824	2
TAF6L	0.95	2.24982852570184	2
TAF7	0.911111111111111	1.14500402514952	1
TAF8	0.875	0.326052164104796	3
TAF9	0.933333333333333	0.90267093384844	1
TAF9B	0.988235294117647	1.36909565018433	1
TAGAP	0.95	0.633286617191203	1
TAGLN	0.892857142857143	0.80377626377228	1
TAGLN2	0.945454545454546	0.73627385707916	1
TAGLN3	0.988235294117647	1.69095870316091	2
TAL1	0.969230769230769	0.786760888146623	1
TAL2	1	3.16227766016838	2
TALAM1	0.713333333333333	0.211943550742365	3
TALDO1	0.915384615384615	0.595766960820201	1
TAMM41	0.96	0.690065559342354	1
TANC1	0.92	0.606070997957214	1
TANGO2	0.968181818181818	0.617916324400718	1
TANGO6	0.985714285714286	0.843685697138191	1
TANK	0.88125	0.676793828740566	3
TAOK1	0.922222222222222	0.790569415042095	1
TAOK2	0.96	0.690065559342354	1
TAOK3	0.935294117647059	0.553283335172488	1
TAPBP	0.766666666666667	0.666666666666667	3
TAPBPL	0.885714285714286	0.215961181290567	3
TAPT1-AS1	0.980769230769231	0.751919730625681	1
TAPT1	0.980769230769231	0.751919730625681	1
TARBP1	0.87037037037037	0.454928941963574	3
TARBP2	0.55	0.191653191525356	3
TARDBP	1	1.35526185435788	1
TARID	0.98	1.19440855530349	1
TARP	1	3.16227766016838	2
TARS	0.966666666666667	0.65734219812218	1
TARS2	0.766666666666667	0.471404520791032	3
TARSL2	0.98125	0.677202072477852	1
TAS1R1	0.94375	0.82731157639939	1
TAS1R3	1	1.69967317119759	2
TAS2R1	1	3.16227766016838	2
TAS2R3	1	3.16227766016838	2
TAS2R38	1	3.16227766016838	2
TAS2R40	0.972727272727273	2.13490588299618	2
TAS2R60	1	3.16227766016838	2
TASP1	0.981818181818182	0.72975638311578	1
TAT-AS1	0.93	0.879078892998427	1
TATDN1	0.95	0.612706637003771	1
TATDN2	0.93125	0.677326751819516	1
TATDN3	0.9125	0.444444444444444	1
TAX1BP1	0.916666666666667	0.598436898731258	1
TAX1BP3	0.95	0.819849763747358	1
TAZ	0.8625	0.388349888090854	3
TBATA	0.991666666666667	1.98779973777583	2
TBC1D1	0.953125	0.501995414728692	1
TBC1D10A	0.813636363636364	0.366953246230682	3
TBC1D10B	0.9	0.986013297183269	1
TBC1D10C	0.8	0.925462847164316	3
TBC1D12	0.942857142857143	1.16971267064356	1
TBC1D13	0.84	0.371573762722806	3
TBC1D14	0.9125	0.505117840629106	1
TBC1D15	0.96	1.51335700781626	1
TBC1D16	1	1.79161283295523	2
TBC1D19	0.968	0.756564982265616	1
TBC1D2	0.944444444444444	0.669212824883581	1
TBC1D20	0.869230769230769	0.566557723732532	3
TBC1D21	1	2.24982852570184	2
TBC1D22A-AS1	1	3.16227766016838	2
TBC1D22A	0.920833333333333	0.396032241068056	1
TBC1D22B	0.878947368421053	0.368855556781659	3
TBC1D23	0.955	0.617916324400718	1
TBC1D24	0.923076923076923	0.795122708657693	1
TBC1D25	0.892307692307692	0.654437445960423	1
TBC1D2B	0.804347826086956	0.338199770797262	3
TBC1D30	0.978571428571429	1.35988555956076	1
TBC1D31	0.927777777777778	0.557690429242578	1
TBC1D32	0.983333333333333	1.12687233963802	1
TBC1D4	0.956	0.51052032415149	1
TBC1D5	0.975	1.24721912892465	1
TBC1D7-LOC100130357	0.938461538461538	0.759586419936851	1
TBC1D7	0.938461538461538	0.759586419936851	1
TBC1D8-AS1	0.89375	0.572291534311729	1
TBC1D8	0.89375	0.572291534311729	1
TBC1D8B	0.9	0.749214634295796	1
TBC1D9	0.875	0.86066296582387	3
TBC1D9B	0.885714285714286	0.471404520791032	3
TBCA	0.971428571428571	0.972883373078792	1
TBCB	0.5	0.351364184463153	3
TBCC	0.94	1.14867072934085	1
TBCCD1	1	1.1653431646335	1
TBCD	0.971428571428571	0.606070997957214	1
TBCE	0.943478260869565	0.475749354765375	1
TBCEL	0.984615384615385	1.22726233524303	1
TBCK	1	1.74801474695025	2
TBK1	0.942857142857143	0.70417879021953	1
TBKBP1	0.975	0.90267093384844	1
TBL1X	0.93448275862069	0.351364184463153	1
TBL1XR1	0.886206896551724	0.421965954201045	3
TBL2	0.946666666666667	0.581518917325765	1
TBL3	0.985714285714286	0.790569415042095	1
TBP	1	1.52257813267366	1
TBPL1	0.9875	0.731422876227093	1
TBR1	1	3.16227766016838	2
TBRG1	0.944444444444444	0.767834071266528	1
TBRG4	0.95	0.90267093384844	1
TBX1	1	3.16227766016838	2
TBX15	1	2.18898758942728	2
TBX18	1	2.16024689946929	2
TBX19	1	3.16227766016838	2
TBX2-AS1	0.918181818181818	0.816496580927726	1
TBX2	0.927272727272727	0.909915963501048	1
TBX20	1	3.16227766016838	2
TBX21	0.98	1.35577816427579	1
TBX22	1	3.16227766016838	2
TBX3	0.964285714285714	1.27600677515566	1
TBX6	0.95	0.972883373078792	1
TBXA2R	0.944444444444444	0.767834071266528	1
TBXAS1	0.968181818181818	0.994767656249141	1
TC2N	0.941666666666667	1.03642494650821	1
TCAF1	0.923076923076923	0.357944609716767	1
TCAIM	1	3.16227766016838	2
TCAP	0.955555555555555	1.45274004863747	1
TCEA1	0.961538461538461	0.438228132081453	1
TCEA2	0.922727272727273	0.351364184463153	1
TCEA3	0.872727272727273	0.736357401145817	3
TCEAL1	0.991666666666667	0.89192446825262	1
TCEAL3	1	0.63071801355283	1
TCEAL4	1	1.40545673785261	1
TCEAL5	1	2.10818510677892	2
TCEAL7	0.975	1.69967317119759	2
TCEAL8	0.978571428571429	1.17810344202351	1
TCEAL9	0.925	0.838419850555191	1
TCEANC	0.880769230769231	0.341492428553367	3
TCEANC2	0.958333333333333	0.558048998853243	1
TCERG1	0.98	1.40545673785261	1
TCERG1L-AS1	1	2.3094010767585	2
TCERG1L	1	3.16227766016838	2
TCF12	0.91	0.460839492511007	1
TCF15	1	3.16227766016838	2
TCF19	0.94	1.41911553049387	1
TCF20	0.991666666666667	1.3592162339178	1
TCF21	0.98	1.19440855530349	1
TCF23	0.942857142857143	1.45011952897035	1
TCF24	0.933333333333333	1.76383420737639	1
TCF25	0.923529411764706	0.888888888888889	1
TCF3	1	1.10492102890195	1
TCF4-AS1	1	2.13490588299618	2
TCF4	0.98	0.765780486227234	1
TCF7	0.936842105263158	1.22079715952559	1
TCF7L1	0.951851851851852	0.957427107756338	1
TCF7L2	0.928	0.410925838161196	1
TCFL5	0.908	0.402538242949707	1
TCHH	1	3.16227766016838	2
TCHP	0.942105263157895	0.496903994999953	1
TCIRG1	0.9	0.733617369235792	1
TCN1	1	2.41522945769824	2
TCN2	0.886666666666667	0.322748612183951	3
TCOF1	0.931578947368421	0.384147685720537	1
TCP1	0.983333333333333	1.35526185435788	1
TCP11	1	2.24982852570184	2
TCP11L1	0.969230769230769	1.03940064946655	1
TCP11L2	1	1.0243938285881	1
TCTA	0.966666666666667	1.22977464562104	1
TCTE1	0.985714285714286	1.74801474695025	2
TCTE3	0.986956521739131	0.854273397382445	1
TCTEX1D1	0.97	1.25876284191114	1
TCTEX1D2	0.98125	0.523383645269344	1
TCTEX1D4	0.475	0.38873012632302	3
TCTN1	0.961111111111111	0.471404520791032	1
TCTN2	0.954545454545454	0.940965815886351	1
TCTN3	0.984615384615385	0.785674201318386	1
TDG	1	1.29099444873581	1
TDP1	0.85	0.408248290463863	3
TDP2	0.922222222222222	0.893650441230301	1
TDRD1	1	2.10818510677892	2
TDRD10	0.933333333333333	1.69967317119759	1
TDRD12	1	3.16227766016838	2
TDRD3	0.977777777777778	0.795995487064467	1
TDRD5	0.97	1.6637054561547	1
TDRD7	0.977777777777778	0.851725413488194	1
TDRKH	0.866666666666667	0.690065559342354	3
TDRP	0.916129032258065	0.996042234734236	1
TEAD1	0.905	0.749509786953632	1
TEAD2	0.9	0.765780486227235	1
TEAD3	0.8	0.535448819422164	3
TEAD4	0.983333333333333	0.96421222530079	1
TEC	0.938095238095238	0.709684747876622	1
TECPR1	0.9	0.579055886699293	1
TECPR2	0.923529411764706	0.415739709641549	1
TECR	0.925	1.02131478997749	1
TEDDM1	0.971428571428571	2.24982852570184	2
TEF	0.855555555555556	0.670786170338747	3
TEFM	0.94	0.65734219812218	1
TEK	0.948148148148148	1.08742686688603	1
TEKT1	0.933333333333333	1.49071198499986	1
TEKT2	0.9625	1.31739788601722	1
TEKT3	0.95	1.08929193850761	1
TEKT4	1	3.16227766016838	2
TEKT4P2	1	3.16227766016838	2
TELO2	0.988888888888889	1.24721912892465	1
TEN1-CDK3	0.966666666666667	1.74801474695025	2
TEN1	0.966666666666667	1.74801474695025	2
TENM2	1	3.16227766016838	2
TENM3	1	3.16227766016838	2
TENM4	0.953846153846154	1.03642494650821	1
TEP1	0.827272727272727	0.444444444444444	3
TEPP	0.970588235294118	1.40182224317823	1
TEPSIN	0.933333333333333	0.432049379893857	1
TERC	0.954545454545454	0.790569415042095	1
TERF1	0.983333333333333	0.96421222530079	1
TERF2	0.8875	0.484278001381509	3
TERF2IP	0.931578947368421	0.461165492107889	1
TERT	1	3.16227766016838	2
TES	0.941176470588235	1.07697918457108	1
TESC-AS1	0.953333333333333	0.929073316167024	1
TESC	0.953333333333333	0.929073316167024	1
TESK1	0.966666666666667	0.790569415042095	1
TESK2	0.96	1.17610371764081	1
TESMIN	0.88	0.904026296374321	3
TESPA1	1	3.16227766016838	2
TET1	0.916666666666667	0.474854920143158	1
TET2-AS1	1	2.16024689946929	2
TET2	0.96	0.602338601936834	1
TET3	0.914285714285714	0.854273397382445	1
TEX10	0.963636363636364	0.846197011762656	1
TEX12	1	2.12438968884444	2
TEX14	0.906666666666667	0.573562066660903	1
TEX19	0.957142857142857	2.10818510677892	2
TEX2	0.925	0.471404520791032	1
TEX22	0.89375	0.495876271055902	3
TEX26-AS1	1	3.16227766016838	2
TEX26	1	3.16227766016838	2
TEX261	0.88	0.417698447033037	3
TEX264	0.814285714285714	0.577350269189626	3
TEX28	1	3.16227766016838	2
TEX29	1	2.53859103528797	2
TEX30	0.85	0.471404520791032	3
TEX33	0.9	2.10818510677892	2
TEX36	1	3.16227766016838	2
TEX38	1	3.16227766016838	2
TEX43	1	3.16227766016838	2
TEX44	0.985714285714286	2.18898758942728	2
TEX9	0.96	0.578331323880529	1
TF	0.988888888888889	2.16024689946929	2
TFAM	1	1.56347191994114	1
TFAP2A-AS1	0.988235294117647	1.29990410897142	1
TFAP2A	1	1.98779973777583	2
TFAP2B	0.985714285714286	2.18898758942728	2
TFAP2C	1	2.33770242069211	2
TFAP2E	1	2.24982852570184	2
TFAP4	0.79	0.386199677334795	3
TFB1M	0.906666666666667	0.342906526210949	1
TFB2M	0.936363636363636	0.438228132081453	1
TFCP2	1	2.16024689946929	2
TFCP2L1	0.947058823529412	1.32244071366437	1
TFDP1	0.971428571428571	0.856224241204924	1
TFDP2	0.94375	0.869226987360353	1
TFE3	0.745454545454545	0.306979230702017	3
TFEB	0.891666666666667	0.432049379893857	3
TFEC	0.975	2.16024689946929	2
TFF1	0.990909090909091	1.61015297179883	1
TFF2	1	1.64570147151096	2
TFF3	0.965	0.972883373078792	1
TFG	0.977777777777778	1.24574574491482	1
TFIP11	0.963636363636364	0.521157306647048	1
TFPI	0.9	0.670786170338747	1
TFPI2	0.975	1.58113883008419	1
TFRC	0.910526315789474	0.543069566615377	1
TG	1	1.68325082306035	2
TGDS	1	1.77236831318599	2
TGFA-IT1	1	3.16227766016838	2
TGFA	0.9	0.52704627669473	1
TGFB1	0.8125	0.460586915422339	3
TGFB1I1	0.914285714285714	0.72975638311578	1
TGFB2-AS1	0.951515151515152	0.683326476399874	1
TGFB2	0.964516129032258	0.680876526651658	1
TGFB3	0.959090909090909	0.467463766006111	1
TGFBI	0.9	0.719605897323165	1
TGFBR1	0.972413793103448	0.709941920895335	1
TGFBR2	0.926666666666667	0.511215436855817	1
TGFBR3	0.943478260869565	0.670257817439032	1
TGFBR3L	0.925	1.35526185435788	1
TGFBRAP1	0.961111111111111	0.805536398239638	1
TGIF1	0.9625	1.00045903146783	1
TGIF2-C20orf24	0.972727272727273	0.767834071266528	1
TGIF2	0.972727272727273	0.767834071266528	1
TGM2	0.865	0.783679920372271	3
TGM3	0.977777777777778	2.11904651358147	2
TGM5	0.928571428571429	1.65738154335292	1
TGM6	0.933333333333333	2.16024689946929	2
TGOLN2	0.869565217391304	0.33339266114965	3
TGS1	0.936363636363636	0.51052032415149	1
TH2LCRR	0.96	2.13490588299618	2
THADA	0.872222222222222	0.493864798324795	3
THAP1	0.966666666666667	0.60380736442456	1
THAP10	0.990909090909091	1.61015297179883	1
THAP11	0.8	0.65734219812218	3
THAP12	0.933333333333333	0.74535599249993	1
THAP2	0.95	1.61015297179883	1
THAP3	0.9	0.577350269189626	1
THAP4	0.944444444444444	0.903507902905251	1
THAP6	0.95	0.946077020329245	1
THAP7-AS1	0.983333333333333	1.91070501407037	2
THAP7	0.983333333333333	1.91070501407037	2
THAP8	0.8	0.63071801355283	3
THBD	0.925	0.699133826842706	1
THBS1	0.961538461538461	0.707591599057141	1
THBS2	0.979411764705882	1.09951647536938	1
THBS3	0.9375	0.814884542670292	1
THBS4	0.95	0.525235737930436	1
THCAT158	0.946666666666667	0.917747257912323	1
THEGL	0.890909090909091	0.846307322936605	1
THEM4	0.866666666666667	0.65253348543157	3
THEM5	1	2.24982852570184	2
THEM6	0.935714285714286	0.740408102866365	1
THEMIS	1	2.60201323882881	2
THEMIS2	0.842857142857143	0.397177973880134	3
THG1L	0.976190476190476	0.996377396293613	1
THNSL1	0.95	1.0243938285881	1
THNSL2	0.953333333333333	0.795995487064467	1
THOC1	0.958333333333333	1.17810344202351	1
THOC2	0.926315789473684	0.589850558410361	1
THOC3	1	1.74801474695025	2
THOC5	0.946153846153846	0.52704627669473	1
THOC6	0.883333333333333	0.794458122298957	3
THOC7-AS1	1	2.10818510677892	2
THOC7	0.994444444444444	0.839542885193361	1
THOP1	0.95	0.65734219812218	1
THPO	0.981818181818182	1.49731295596476	1
THRA	0.661538461538462	0.23464798418408	3
THRA1-BTR	1	1.79161283295523	2
THRAP3	0.9	0.766612766101425	1
THRB-AS1	0.981481481481482	1.25692526074986	1
THRB	0.981481481481482	1.25692526074986	1
THRIL	1	3.16227766016838	2
THRSP	0.94	1.11024271620619	1
THSD1	1	1.59415502934728	2
THSD4-AS2	0.983333333333333	1.02131478997749	1
THSD7A	0.966666666666667	0.686060501957137	1
THSD7B	1	3.16227766016838	2
THTPA	0.977777777777778	1.00045903146783	1
THUMPD1	0.855555555555556	0.46945252681302	3
THUMPD2	0.966666666666667	1.35656838300831	1
THUMPD3-AS1	0.78	0.790569415042095	3
THUMPD3	0.881818181818182	0.65734219812218	3
THY1	1	3.16227766016838	2
THYN1	0.946428571428571	0.570175985997932	1
TIA1	0.871428571428571	0.437003686737563	3
TIAF1	0.975	2.16024689946929	2
TIAL1	0.96875	0.853313019410515	1
TIAM1	1	1.29099444873581	1
TIAM2	1	2.24982852570184	2
TICAM1	0.935294117647059	0.57833132388053	1
TICAM2	0.972222222222222	0.894568078957157	1
TICRR	0.992307692307692	0.903507902905251	1
TIE1	0.927272727272727	1.20146622233431	1
TIFA	0.965	0.351364184463153	1
TIFAB	0.955555555555555	2.1159672857208	2
TIGAR	0.885714285714286	0.720082299823096	3
TIGD1	0.923529411764706	0.471404520791032	1
TIGD2	0.99375	1.49457560785565	1
TIGD3	0.866666666666667	0.409634536525839	3
TIGD4	0.909090909090909	0.759586419936851	1
TIGD5	0.92	0.438228132081453	1
TIGD6	0.977777777777778	0.558760270138963	1
TIGD7	0.92	0.731422876227093	1
TIGIT	1	3.16227766016838	2
TIMD4	1	3.16227766016838	2
TIMELESS	1	1.61015297179883	2
TIMM10	0.86	0.164335549530545	3
TIMM10B	0.927272727272727	0.579213123481375	1
TIMM13	0.971428571428571	0.731422876227093	1
TIMM17A	0.965	1.03365114513257	1
TIMM17B	0.818181818181818	0.514558542537867	3
TIMM21	0.969230769230769	0.558048998853243	1
TIMM22	0.915384615384615	0.215165741455968	1
TIMM29	0.914285714285714	1.49731295596476	1
TIMM44	0.985714285714286	1.14867072934085	1
TIMM50	0.82	0.602338601936834	3
TIMM8A	0.966666666666667	0.733617369235792	1
TIMM8B	0.964285714285714	0.875436838587695	1
TIMM9	0.925	1.17610371764081	1
TIMMDC1	0.94	0.671854812358212	1
TIMP1	0.863636363636364	0.834811312620498	3
TIMP2	0.8	0.547561533671757	3
TIMP3	0.948148148148148	0.783615008781886	1
TIMP4	0.941176470588235	1.0187990634952	1
TINAG	0.98	2.10818510677892	2
TINAGL1	0.9	0.909915963501048	1
TINF2	0.985714285714286	0.790569415042095	1
TIPARP-AS1	0.84375	0.532504809554888	3
TIPARP	0.84375	0.532504809554888	3
TIPIN	0.975	1.24721912892465	1
TIPRL	0.935294117647059	0.52704627669473	1
TIRAP	0.921428571428571	0.471404520791032	1
